relative_time,DecibelSource,PitchSensor
3660,60.55001708254409,
3700,56.46647661684745,
3712,,143.15587552866546
3741,63.61901715197178,
3742,,143.15587552866546
3780,61.37020048240736,
3781,,143.15587552866546
3794,,136.15543619791666
3820,59.90464822299151,136.15543619791666
3860,60.09176066301649,
3862,,136.15543619791666
3921,53.35181853159177,136.15543619791666
3930,,121.48111979166667
3960,54.71224492524364,121.48111979166667
4001,57.99057593086292,121.48111979166667
4018,,111.10514322916667
4019,,111.10514322916667
4041,49.262039738899475,
4042,,111.10514322916667
4080,46.40953743942039,
4081,,111.10514322916667
4094,,107.28841145833334
4120,55.25558779156721,
4121,,107.28841145833334
4160,68.92353944638153,
4161,,107.28841145833334
4168,,105.400390625
4201,62.89777368455292,105.400390625
4241,56.833327504552514,105.400390625
4280,53.02278711169449,105.400390625
4291,,136.5283203125
4321,62.71932558004874,136.5283203125
4361,63.55092916009825,136.5283203125
4369,,124.031982421875
4400,56.63708603826866,
4401,,124.031982421875
4444,59.56550798649427,124.031982421875
4455,,118.13313802083334
4458,,118.13313802083334
4481,56.12400821615399,118.13313802083334
4521,57.666689109355325,118.13313802083334
4561,60.60990767035504,118.13313802083334
4569,,114.97265625
4600,59.83599276512734,
4601,,114.97265625
4640,58.96407489769267,
4641,,114.97265625
4651,,114.06263563368056
4681,60.838642133587555,114.06263563368056
4721,61.303749300926626,114.06263563368056
4729,,110.08941650390625
4761,62.34963503273818,110.08941650390625
4800,61.952236668760044,
4801,,110.08941650390625
4812,,110.50286865234375
4840,60.17901576659927,
4841,,110.50286865234375
4881,54.71229784932436,110.50286865234375
4921,51.54215510706385,110.50286865234375
4932,,105.12451850043404
4960,48.569857713807934,
4961,,105.12451850043404
5001,49.0897729443984,105.12451850043404
5014,,95.64737955729167
5041,50.24275632112981,95.64737955729167
5080,43.41124877378856,
5081,,95.64737955729167
5096,,100.23844401041666
5120,42.284689050583346,100.23844401041666
5180,44.1285646449283,100.23844401041666
5220,53.75239622996638,
5221,,100.23844401041666
5260,57.104855988581356,
5300,56.158818321800524,
5309,,126.6458740234375
5341,50.283525840459134,126.6458740234375
5381,41.80353152586525,126.6458740234375
5398,,122.977294921875
5420,51.67172375920238,
5421,,122.977294921875
5460,59.184207323157295,122.977294921875
5469,,120.09502495659721
5500,54.2345756650161,
5501,,120.09502495659721
5540,57.36030117692052,
5541,,120.09502495659721
5580,57.39395373461897,
5581,,120.09502495659721
5588,,117.4990234375
5589,,117.4990234375
5620,52.9178447942192,
5621,,117.4990234375
5660,49.027286264384415,117.4990234375
5670,,63.35623604910714
5700,57.55136445960656,63.35623604910714
5740,64.26904389177251,63.35623604910714
5780,61.91221613731049,
5821,62.22387728847961,
5860,36.59939957323865,
5869,,254.241943359375
5901,47.085925471092054,254.241943359375
5940,64.18917757213575,254.241943359375
5981,60.99336067401311,
6020,56.741584783310856,
6036,,132.72729492187503
6061,52.296710970157456,132.72729492187503
6100,40.48165569030292,
6101,,132.72729492187503
6107,,125.706787109375
6140,59.58793201078606,125.706787109375
6181,64.8661797789091,125.706787109375
6220,60.538085179030716,
6221,,125.706787109375
6230,,122.15345594618056
6260,60.402511373940996,
6261,,122.15345594618056
6300,57.11456992988046,
6301,,122.15345594618056
6311,,112.6647658575149
6340,52.65741911922818,
6341,,112.6647658575149
6381,56.40887216607852,
6382,,112.6647658575149
6393,,103.53733619811044
6421,53.221228106773815,103.53733619811044
6481,52.32305327702938,103.53733619811044
6520,46.82552957898592,
6521,,103.53733619811044
6534,,98.91111246744792
6561,46.48414784486761,98.91111246744792
6600,45.93164274331559,
6601,,98.91111246744792
6610,,99.31111653645833
6641,57.8160383145304,99.31111653645833
6680,60.75518458659918,99.31111653645833
6720,58.074818263183715,
6761,50.57767391767597,
6772,,97.61881510416667
6801,37.39470712538151,97.61881510416667
6841,25.469335552399922,97.61881510416667
6881,22.21745980281376,97.61881510416667
6920,26.64267270216955,
6960,29.439235261482906,
6961,,0.0
7001,18.53994092471331,
7041,14.192308528275355,0.0
7080,14.547257936659129,
7120,14.60345701246916,
7161,14.114073613701105,0.0
