relative_time,DecibelSource,PitchSensor
3701,59.25850909345595,
3702,,187.21080961681548
3740,58.90519409983938,
3741,,187.21080961681548
3751,,188.04168701171875
3780,54.687212575774346,188.04168701171875
3820,58.55515200616626,188.04168701171875
3861,61.08472983137371,188.04168701171875
3867,,199.254150390625
3901,58.92456015411654,199.254150390625
3940,28.450357165002316,199.254150390625
3947,,207.1435546875
3980,52.04454546178772,207.1435546875
4020,60.24929545248387,207.1435546875
4027,,234.287109375
4060,62.495604554826095,234.287109375
4101,64.95693780736116,234.287109375
4120,,248.60702458755435
4141,60.55536594761421,248.60702458755435
4180,56.89589456977919,248.60702458755435
4220,55.33286061870636,248.60702458755435
4235,,253.6525390625
4260,61.56162142328051,253.6525390625
4300,60.52759540473575,253.6525390625
4309,,230.43701171875
4340,60.29550851661942,230.43701171875
4380,62.11454342914866,
4381,,230.43701171875
4420,57.3250422768913,
4481,54.49593866420951,
4521,57.667528564362826,
4535,,562.51953125
4561,58.867875943795596,562.51953125
4602,52.13600369619951,562.51953125
4641,47.905285827997076,
4681,44.9510864457624,
4686,,175.0
4721,49.35965869842961,175.0
4761,56.581104305633964,175.0
4766,,220.17578125
4801,57.8505177362821,220.17578125
4841,55.39948082354468,220.17578125
4881,56.05868224608359,220.17578125
4890,,235.947265625
4920,55.43377350790573,235.947265625
4961,61.827313035510365,235.947265625
4968,,217.05078125
5001,61.6467879691713,217.05078125
5040,51.97650288065927,
5041,,217.05078125
5048,,209.01611328125
5080,59.5252813212982,209.01611328125
5121,57.21114928873579,209.01611328125
5160,53.17346044493331,
5161,,209.01611328125
5168,,198.83816189236111
5202,56.707675256040666,
5203,,198.83816189236111
5241,57.972793061376926,198.83816189236111
5251,,188.14656575520831
5281,57.08073860240531,188.14656575520831
5320,52.57664516896479,188.14656575520831
5331,,183.49298095703125
5360,51.74999127650309,183.49298095703125
5401,58.98948820552815,183.49298095703125
5408,,170.90677897135416
5440,59.34641453039945,
5441,,170.90677897135416
5481,58.85511151552724,170.90677897135416
5521,58.05838796071151,170.90677897135416
5532,,155.1385934012277
5561,56.11671395986832,155.1385934012277
5602,55.24223871796032,155.1385934012277
5619,,152.14246797107506
5641,51.224797768378814,152.14246797107506
5681,47.36704473371303,152.14246797107506
5696,,149.9072265625
5740,44.82414842040563,
5741,,149.9072265625
5780,45.5752840885146,149.9072265625
5820,38.673654381860274,
5821,,149.9072265625
5839,,96.39718191964286
5860,22.478349531812597,96.39718191964286
5901,24.957301266812436,96.39718191964286
5940,28.19844201109147,
5980,28.673204734690138,
5981,,0.0
6020,26.753895867351595,
6060,20.773151728141105,0.0
6103,31.66017076850192,
6140,59.764551641056165,
6180,49.072282625669516,
6184,,325.341796875
6221,45.68794707688329,325.341796875
6261,52.71808772454187,325.341796875
6265,,263.3984375
6302,63.60494956746493,263.3984375
6341,63.732990964139546,263.3984375
6354,,242.62412742332174
6380,61.3891822599956,
6381,,242.62412742332174
6420,57.49372786648149,
6421,,242.62412742332174
6460,54.903340580020625,
6461,,242.62412742332174
6500,39.05161147389647,
6543,53.982918404707114,
6552,,201.697998046875
6581,59.60723423373295,201.697998046875
6620,56.552922730931925,201.697998046875
6661,38.83751713706879,
6701,51.043056906074106,
6709,,64.521484375
6740,58.76754142020572,64.521484375
6780,57.05956779726611,64.521484375
6821,55.265508624620566,64.521484375
6861,43.73097157263884,
6900,46.72390262668759,
6911,,180.6103515625
6940,61.58730388211194,180.6103515625
6981,61.69537836664028,180.6103515625
6989,,217.74793836805554
7041,56.20485879387495,217.74793836805554
7081,68.76799258919445,217.74793836805554
7120,45.5409924812595,217.74793836805554
7127,,151.513671875
7160,38.03809640175966,151.513671875
7201,59.80066121455848,151.513671875
7206,,179.3212890625
7241,61.66893794209745,179.3212890625
7280,59.94167095987132,
7281,,179.3212890625
7290,,252.74491083054315
7320,58.9936095473668,252.74491083054315
7361,56.34304477733875,252.74491083054315
7370,,263.4767659505208
7401,54.04356799371279,263.4767659505208
7440,29.16154210146441,
7441,,263.4767659505208
7481,39.37364562028313,263.4767659505208
7487,,250.128173828125
7488,,250.128173828125
7521,58.48665085674167,250.128173828125
7561,57.16365534650964,250.128173828125
7569,,224.0283203125
7600,58.14984194576196,224.0283203125
7640,60.45447020754881,
7641,,224.0283203125
7663,,206.7878214518229
7680,55.03360612487561,206.7878214518229
7720,47.74079599893085,206.7878214518229
7760,51.754159816010066,
7761,,206.7878214518229
7768,,175.62354823521207
7801,50.821640186447404,175.62354823521207
7841,50.412397011628165,175.62354823521207
7851,,161.74462115575395
7881,48.73774629714692,161.74462115575395
7920,48.265243604721235,
7921,,161.74462115575395
7928,,153.85847981770834
7929,,153.85847981770834
7960,47.45500834079522,
7961,,153.85847981770834
8000,47.39952379147975,153.85847981770834
8007,,159.33878580729166
8041,46.95614495275968,159.33878580729166
8080,49.21363022891335,159.33878580729166
8120,52.67682663028705,
8121,,159.33878580729166
8126,,154.769287109375
8160,52.517866203134304,154.769287109375
8202,48.87997513215715,154.769287109375
8240,43.8651536753325,
8302,35.63508498097063,
8308,,165.8740234375
8340,35.604212675569,
8341,,165.8740234375
8380,32.005080487815654,165.8740234375
8421,27.588333531701995,
8422,,165.8740234375
8460,18.110862873320738,
8500,21.230765171183037,
8501,,0.0
8540,18.43360020245639,
8580,17.69040870790445,
