relative_time,DecibelSource,PitchSensor
4480,64.0193122716369,137.86282009548611
4487,,132.46134440104169
4520,60.76512708722604,132.46134440104169
4560,58.52361755119893,132.46134440104169
4569,,119.03680201939174
4600,55.960485329156306,119.03680201939174
4640,47.25663319246364,119.03680201939174
4650,,113.78729441809276
4680,38.95496478638131,113.78729441809276
4720,33.73827558456864,113.78729441809276
4760,38.88263854259791,113.78729441809276
4800,39.07829366425544,
4840,36.587048212416356,
4848,,51.6015625
4880,39.17089033287561,51.6015625
4920,42.838929969027724,
4923,,51.6015625
4926,,0.0
4960,56.17627112727874,
5000,63.36969385939955,
5015,,174.89339192708331
5040,59.69722361593778,174.89339192708331
5080,48.28049528671869,174.89339192708331
5120,45.635649204412985,174.89339192708331
5160,49.16654801484087,
5220,51.82938305408469,
5225,,0.0
5260,57.39516020704386,
5300,42.37006992795326,
5306,,161.4990234375
5307,,161.4990234375
5340,54.9171618568037,161.4990234375
5380,54.09681759099997,161.4990234375
5420,50.55245094233545,161.4990234375
5428,,144.771728515625
5460,46.597059182363694,144.771728515625
5500,49.63606539320138,144.771728515625
5512,,136.3720703125
5540,50.46893834053553,136.3720703125
5580,62.615303680468955,136.3720703125
5588,,181.26139322916669
5590,,181.26139322916669
5620,71.54401599914814,181.26139322916669
5660,43.00619390912602,181.26139322916669
5700,30.570595887962035,
5742,69.29446092390843,
5780,61.92545055747619,
5793,,45.1904296875
5820,56.43385772864092,45.1904296875
5860,50.142202280651496,45.1904296875
5900,43.92034405726739,
5940,18.49620241716957,
5950,,148.91265869140625
5980,45.42414734663133,148.91265869140625
6020,57.59016835793699,148.91265869140625
6060,54.712813282876176,148.91265869140625
6077,,150.27994791666669
6078,,150.27994791666669
6100,57.41949156726362,150.27994791666669
6140,57.9513649804695,150.27994791666669
6151,,140.55058758957944
6180,52.764168731534944,140.55058758957944
6220,58.456967350822794,140.55058758957944
6242,,135.99689180888825
6243,,135.99689180888825
6260,54.21107005952564,135.99689180888825
6300,48.83130937344421,135.99689180888825
6310,,131.95018433263064
6340,47.2068617047547,131.95018433263064
6380,49.00147984271741,131.95018433263064
6420,48.2028489969468,131.95018433263064
6425,,139.3798828125
6460,51.804359091881466,139.3798828125
6520,55.25278303418767,139.3798828125
6560,58.31599388956636,
6600,39.783567532687194,
6610,,284.150390625
6640,43.542162294405685,284.150390625
6680,26.936273475805777,284.150390625
6720,17.95426097582339,284.150390625
6760,14.43743058987208,
6801,17.03142582200528,0.0
